--- Hasil Analisis Kinerja Solver ---

Konfigurasi      : 3.txt (30x30, 135 bom)
Percobaan #117: Waktu = 27 ms, Langkah = 415
Percobaan #118: Waktu = 23 ms, Langkah = 434
Percobaan #119: Waktu = 19 ms, Langkah = 398
Percobaan #120: Waktu = 21 ms, Langkah = 410
Percobaan #121: Waktu = 22 ms, Langkah = 401
Percobaan #122: Waktu = 20 ms, Langkah = 400
Percobaan #123: Waktu = 26 ms, Langkah = 387
Percobaan #124: Waktu = 20 ms, Langkah = 376
Percobaan #125: Waktu = 23 ms, Langkah = 409
Percobaan #126: Waktu = 24 ms, Langkah = 428
Percobaan #127: Waktu = 20 ms, Langkah = 417
Percobaan #128: Waktu = 22 ms, Langkah = 394
Percobaan #129: Waktu = 22 ms, Langkah = 388
Percobaan #130: Waktu = 21 ms, Langkah = 431
Percobaan #131: Waktu = 25 ms, Langkah = 420
Percobaan #132: Waktu = 19 ms, Langkah = 350
Percobaan #133: Waktu = 21 ms, Langkah = 406
Percobaan #134: Waktu = 21 ms, Langkah = 415
Percobaan #135: Waktu = 18 ms, Langkah = 356
Percobaan #136: Waktu = 20 ms, Langkah = 368
Percobaan #137: Waktu = 25 ms, Langkah = 412
Percobaan #138: Waktu = 22 ms, Langkah = 419
Percobaan #139: Waktu = 21 ms, Langkah = 423
Percobaan #140: Waktu = 19 ms, Langkah = 386
Percobaan #141: Waktu = 22 ms, Langkah = 389
Percobaan #142: Waktu = 21 ms, Langkah = 419
Percobaan #143: Waktu = 22 ms, Langkah = 406
Percobaan #144: Waktu = 20 ms, Langkah = 397
Percobaan #145: Waktu = 22 ms, Langkah = 403
Percobaan #146: Waktu = 22 ms, Langkah = 417
Percobaan #147: Waktu = 30 ms, Langkah = 362
Percobaan #148: Waktu = 38 ms, Langkah = 397
Percobaan #149: Waktu = 21 ms, Langkah = 391
Percobaan #150: Waktu = 22 ms, Langkah = 397
Percobaan #151: Waktu = 21 ms, Langkah = 349
Percobaan #152: Waktu = 20 ms, Langkah = 377
Percobaan #153: Waktu = 22 ms, Langkah = 380
Percobaan #154: Waktu = 22 ms, Langkah = 440
Percobaan #155: Waktu = 23 ms, Langkah = 421
Percobaan #156: Waktu = 23 ms, Langkah = 437
Percobaan #157: Waktu = 21 ms, Langkah = 434
Percobaan #158: Waktu = 19 ms, Langkah = 377
Percobaan #159: Waktu = 19 ms, Langkah = 376
Percobaan #160: Waktu = 22 ms, Langkah = 381
Percobaan #161: Waktu = 22 ms, Langkah = 396
Percobaan #162: Waktu = 22 ms, Langkah = 400
Percobaan #163: Waktu = 24 ms, Langkah = 400
Percobaan #164: Waktu = 23 ms, Langkah = 405
Percobaan #165: Waktu = 22 ms, Langkah = 399
Percobaan #166: Waktu = 20 ms, Langkah = 357
Percobaan #167: Waktu = 26 ms, Langkah = 467
Percobaan #168: Waktu = 22 ms, Langkah = 404
Percobaan #169: Waktu = 24 ms, Langkah = 408
Percobaan #170: Waktu = 21 ms, Langkah = 407
Percobaan #171: Waktu = 20 ms, Langkah = 377
Percobaan #172: Waktu = 25 ms, Langkah = 440
Percobaan #173: Waktu = 19 ms, Langkah = 392
Percobaan #174: Waktu = 18 ms, Langkah = 350
Percobaan #175: Waktu = 22 ms, Langkah = 361
Percobaan #176: Waktu = 44 ms, Langkah = 438
Percobaan #177: Waktu = 20 ms, Langkah = 376
Percobaan #178: Waktu = 19 ms, Langkah = 355
Percobaan #179: Waktu = 27 ms, Langkah = 445
Percobaan #180: Waktu = 23 ms, Langkah = 382
Percobaan #181: Waktu = 23 ms, Langkah = 413
Percobaan #182: Waktu = 24 ms, Langkah = 420
Percobaan #183: Waktu = 25 ms, Langkah = 394
Percobaan #184: Waktu = 22 ms, Langkah = 377
Percobaan #185: Waktu = 22 ms, Langkah = 420
Percobaan #186: Waktu = 21 ms, Langkah = 385
Percobaan #187: Waktu = 20 ms, Langkah = 337
Percobaan #188: Waktu = 20 ms, Langkah = 374
Percobaan #189: Waktu = 23 ms, Langkah = 399
Percobaan #190: Waktu = 27 ms, Langkah = 443
Percobaan #191: Waktu = 22 ms, Langkah = 357
Percobaan #192: Waktu = 21 ms, Langkah = 382
Percobaan #193: Waktu = 24 ms, Langkah = 389
Percobaan #194: Waktu = 24 ms, Langkah = 420
Percobaan #195: Waktu = 24 ms, Langkah = 424
Percobaan #196: Waktu = 24 ms, Langkah = 410
Percobaan #197: Waktu = 24 ms, Langkah = 411
Percobaan #198: Waktu = 21 ms, Langkah = 383
Percobaan #199: Waktu = 24 ms, Langkah = 432
Percobaan #200: Waktu = 19 ms, Langkah = 376
Percobaan #201: Waktu = 22 ms, Langkah = 403
Percobaan #202: Waktu = 19 ms, Langkah = 371
Percobaan #203: Waktu = 23 ms, Langkah = 377
Percobaan #204: Waktu = 27 ms, Langkah = 393
Percobaan #205: Waktu = 45 ms, Langkah = 424
Percobaan #206: Waktu = 81 ms, Langkah = 413
Percobaan #207: Waktu = 31 ms, Langkah = 416
Percobaan #208: Waktu = 32 ms, Langkah = 397
Percobaan #209: Waktu = 32 ms, Langkah = 462
Percobaan #210: Waktu = 32 ms, Langkah = 407
Percobaan #211: Waktu = 32 ms, Langkah = 351
Percobaan #212: Waktu = 37 ms, Langkah = 403
Percobaan #213: Waktu = 34 ms, Langkah = 377
Percobaan #214: Waktu = 35 ms, Langkah = 378
Percobaan #215: Waktu = 30 ms, Langkah = 408
Percobaan #216: Waktu = 33 ms, Langkah = 446
Percobaan #217: Waktu = 31 ms, Langkah = 436
Percobaan #218: Waktu = 29 ms, Langkah = 384
Percobaan #219: Waktu = 26 ms, Langkah = 391
Percobaan #220: Waktu = 27 ms, Langkah = 417
Percobaan #221: Waktu = 27 ms, Langkah = 434
Percobaan #222: Waktu = 20 ms, Langkah = 395
Percobaan #223: Waktu = 22 ms, Langkah = 409
Percobaan #224: Waktu = 21 ms, Langkah = 318
Percobaan #225: Waktu = 29 ms, Langkah = 445
Percobaan #226: Waktu = 29 ms, Langkah = 428
Percobaan #227: Waktu = 23 ms, Langkah = 409
Percobaan #228: Waktu = 24 ms, Langkah = 415
Percobaan #229: Waktu = 22 ms, Langkah = 378
Percobaan #230: Waktu = 21 ms, Langkah = 372
Percobaan #231: Waktu = 22 ms, Langkah = 395
Percobaan #232: Waktu = 18 ms, Langkah = 367
Percobaan #233: Waktu = 21 ms, Langkah = 393
Percobaan #234: Waktu = 24 ms, Langkah = 372
Percobaan #235: Waktu = 28 ms, Langkah = 437
Percobaan #236: Waktu = 28 ms, Langkah = 421
Percobaan #237: Waktu = 26 ms, Langkah = 437
Percobaan #238: Waktu = 20 ms, Langkah = 385
Percobaan #239: Waktu = 24 ms, Langkah = 420
Percobaan #240: Waktu = 32 ms, Langkah = 385
Percobaan #241: Waktu = 24 ms, Langkah = 384
Percobaan #242: Waktu = 28 ms, Langkah = 402
Percobaan #243: Waktu = 26 ms, Langkah = 402
Percobaan #244: Waktu = 25 ms, Langkah = 414
Percobaan #245: Waktu = 24 ms, Langkah = 414
Percobaan #246: Waktu = 26 ms, Langkah = 353
Percobaan #247: Waktu = 20 ms, Langkah = 338
Percobaan #248: Waktu = 23 ms, Langkah = 429
Percobaan #249: Waktu = 27 ms, Langkah = 417
Percobaan #250: Waktu = 22 ms, Langkah = 372
Percobaan #251: Waktu = 24 ms, Langkah = 387
Percobaan #252: Waktu = 23 ms, Langkah = 418
Percobaan #253: Waktu = 27 ms, Langkah = 453
Percobaan #254: Waktu = 25 ms, Langkah = 404
Percobaan #255: Waktu = 23 ms, Langkah = 382
Percobaan #256: Waktu = 24 ms, Langkah = 455
Percobaan #257: Waktu = 34 ms, Langkah = 405
Percobaan #258: Waktu = 26 ms, Langkah = 428
Percobaan #259: Waktu = 24 ms, Langkah = 413
Percobaan #260: Waktu = 24 ms, Langkah = 416
Percobaan #261: Waktu = 24 ms, Langkah = 403
Percobaan #262: Waktu = 22 ms, Langkah = 418
Percobaan #263: Waktu = 21 ms, Langkah = 406
Percobaan #264: Waktu = 19 ms, Langkah = 387
Percobaan #265: Waktu = 25 ms, Langkah = 420
Percobaan #266: Waktu = 24 ms, Langkah = 406
Percobaan #267: Waktu = 30 ms, Langkah = 452
Percobaan #268: Waktu = 23 ms, Langkah = 385
Percobaan #269: Waktu = 24 ms, Langkah = 412
Percobaan #270: Waktu = 27 ms, Langkah = 415
Percobaan #271: Waktu = 26 ms, Langkah = 403
Percobaan #272: Waktu = 22 ms, Langkah = 391
Percobaan #273: Waktu = 20 ms, Langkah = 379
Percobaan #274: Waktu = 19 ms, Langkah = 380
Percobaan #275: Waktu = 22 ms, Langkah = 419
Percobaan #276: Waktu = 20 ms, Langkah = 401
Percobaan #277: Waktu = 22 ms, Langkah = 416
Percobaan #278: Waktu = 23 ms, Langkah = 438
Percobaan #279: Waktu = 22 ms, Langkah = 438
Percobaan #280: Waktu = 21 ms, Langkah = 424
Percobaan #281: Waktu = 23 ms, Langkah = 408
Percobaan #282: Waktu = 23 ms, Langkah = 394
Percobaan #283: Waktu = 23 ms, Langkah = 422
Percobaan #284: Waktu = 19 ms, Langkah = 389
Percobaan #285: Waktu = 21 ms, Langkah = 393
Percobaan #286: Waktu = 19 ms, Langkah = 390
Percobaan #287: Waktu = 20 ms, Langkah = 380
Percobaan #288: Waktu = 22 ms, Langkah = 452
Percobaan #289: Waktu = 23 ms, Langkah = 376
Percobaan #290: Waktu = 23 ms, Langkah = 419
Percobaan #291: Waktu = 22 ms, Langkah = 428
Percobaan #292: Waktu = 23 ms, Langkah = 412
Percobaan #293: Waktu = 25 ms, Langkah = 397
Percobaan #294: Waktu = 23 ms, Langkah = 377
Percobaan #295: Waktu = 25 ms, Langkah = 412
Percobaan #296: Waktu = 27 ms, Langkah = 445
Percobaan #297: Waktu = 24 ms, Langkah = 381
Percobaan #298: Waktu = 26 ms, Langkah = 415
Percobaan #299: Waktu = 23 ms, Langkah = 396
Percobaan #300: Waktu = 20 ms, Langkah = 398
Percobaan #301: Waktu = 21 ms, Langkah = 389
Percobaan #302: Waktu = 26 ms, Langkah = 379
Percobaan #303: Waktu = 27 ms, Langkah = 420
Percobaan #304: Waktu = 25 ms, Langkah = 405
Percobaan #305: Waktu = 24 ms, Langkah = 418
Percobaan #306: Waktu = 27 ms, Langkah = 389
Percobaan #307: Waktu = 24 ms, Langkah = 400
Percobaan #308: Waktu = 23 ms, Langkah = 407
Percobaan #309: Waktu = 23 ms, Langkah = 381
Percobaan #310: Waktu = 23 ms, Langkah = 440
Percobaan #311: Waktu = 23 ms, Langkah = 400
Percobaan #312: Waktu = 21 ms, Langkah = 370
Percobaan #313: Waktu = 21 ms, Langkah = 389
Percobaan #314: Waktu = 23 ms, Langkah = 441
Percobaan #315: Waktu = 18 ms, Langkah = 374
Percobaan #316: Waktu = 20 ms, Langkah = 411
Percobaan #317: Waktu = 22 ms, Langkah = 452
Percobaan #318: Waktu = 19 ms, Langkah = 368
Percobaan #319: Waktu = 20 ms, Langkah = 386
Percobaan #320: Waktu = 27 ms, Langkah = 478
Percobaan #321: Waktu = 20 ms, Langkah = 375
Percobaan #322: Waktu = 19 ms, Langkah = 373
Percobaan #323: Waktu = 22 ms, Langkah = 462
Percobaan #324: Waktu = 20 ms, Langkah = 366
Percobaan #325: Waktu = 21 ms, Langkah = 402
Percobaan #326: Waktu = 20 ms, Langkah = 380
Percobaan #327: Waktu = 21 ms, Langkah = 395
Percobaan #328: Waktu = 22 ms, Langkah = 407
Percobaan #329: Waktu = 19 ms, Langkah = 375
Percobaan #330: Waktu = 25 ms, Langkah = 441
Percobaan #331: Waktu = 21 ms, Langkah = 411
Percobaan #332: Waktu = 23 ms, Langkah = 438
Percobaan #333: Waktu = 18 ms, Langkah = 354
Percobaan #334: Waktu = 22 ms, Langkah = 426
Percobaan #335: Waktu = 22 ms, Langkah = 398
Percobaan #336: Waktu = 21 ms, Langkah = 408
Percobaan #337: Waktu = 22 ms, Langkah = 461
Percobaan #338: Waktu = 19 ms, Langkah = 384
Percobaan #339: Waktu = 22 ms, Langkah = 397
Percobaan #340: Waktu = 27 ms, Langkah = 408
Percobaan #341: Waktu = 28 ms, Langkah = 462
Percobaan #342: Waktu = 22 ms, Langkah = 388
Percobaan #343: Waktu = 31 ms, Langkah = 453
Percobaan #344: Waktu = 26 ms, Langkah = 437
Percobaan #345: Waktu = 22 ms, Langkah = 398
Percobaan #346: Waktu = 27 ms, Langkah = 398
Percobaan #347: Waktu = 28 ms, Langkah = 433
Percobaan #348: Waktu = 23 ms, Langkah = 407
Percobaan #349: Waktu = 21 ms, Langkah = 389
Percobaan #350: Waktu = 23 ms, Langkah = 354
Percobaan #351: Waktu = 21 ms, Langkah = 360
Percobaan #352: Waktu = 31 ms, Langkah = 392
Percobaan #353: Waktu = 22 ms, Langkah = 407
Percobaan #354: Waktu = 27 ms, Langkah = 439
Percobaan #355: Waktu = 20 ms, Langkah = 359
Percobaan #356: Waktu = 21 ms, Langkah = 417
Percobaan #357: Waktu = 21 ms, Langkah = 385
Percobaan #358: Waktu = 23 ms, Langkah = 442
Percobaan #359: Waktu = 25 ms, Langkah = 433
Percobaan #360: Waktu = 25 ms, Langkah = 436
Percobaan #361: Waktu = 18 ms, Langkah = 389
Percobaan #362: Waktu = 20 ms, Langkah = 357
Percobaan #363: Waktu = 22 ms, Langkah = 415
Percobaan #364: Waktu = 22 ms, Langkah = 427
Percobaan #365: Waktu = 20 ms, Langkah = 392
Percobaan #366: Waktu = 24 ms, Langkah = 474
Percobaan #367: Waktu = 22 ms, Langkah = 430
Percobaan #368: Waktu = 20 ms, Langkah = 394
Percobaan #369: Waktu = 22 ms, Langkah = 442
Percobaan #370: Waktu = 22 ms, Langkah = 403
Percobaan #371: Waktu = 22 ms, Langkah = 408
Percobaan #372: Waktu = 27 ms, Langkah = 432
Percobaan #373: Waktu = 25 ms, Langkah = 417
Percobaan #374: Waktu = 24 ms, Langkah = 364
Percobaan #375: Waktu = 23 ms, Langkah = 372
Percobaan #376: Waktu = 24 ms, Langkah = 386
Percobaan #377: Waktu = 25 ms, Langkah = 393
Percobaan #378: Waktu = 25 ms, Langkah = 408
Percobaan #379: Waktu = 23 ms, Langkah = 409
Percobaan #380: Waktu = 22 ms, Langkah = 374
Percobaan #381: Waktu = 26 ms, Langkah = 402
Percobaan #382: Waktu = 23 ms, Langkah = 385
Percobaan #383: Waktu = 23 ms, Langkah = 431
Percobaan #384: Waktu = 22 ms, Langkah = 410
Percobaan #385: Waktu = 23 ms, Langkah = 413
Percobaan #386: Waktu = 24 ms, Langkah = 428
Percobaan #387: Waktu = 28 ms, Langkah = 466
Percobaan #388: Waktu = 25 ms, Langkah = 422
Percobaan #389: Waktu = 27 ms, Langkah = 439
Percobaan #390: Waktu = 24 ms, Langkah = 425
Percobaan #391: Waktu = 21 ms, Langkah = 407
Percobaan #392: Waktu = 19 ms, Langkah = 370
Percobaan #393: Waktu = 19 ms, Langkah = 381
Percobaan #394: Waktu = 26 ms, Langkah = 404
Percobaan #395: Waktu = 19 ms, Langkah = 377
Percobaan #396: Waktu = 23 ms, Langkah = 426
Percobaan #397: Waktu = 22 ms, Langkah = 373
Percobaan #398: Waktu = 22 ms, Langkah = 382
Percobaan #399: Waktu = 22 ms, Langkah = 398
Percobaan #400: Waktu = 25 ms, Langkah = 458
Percobaan #401: Waktu = 22 ms, Langkah = 406
Percobaan #402: Waktu = 19 ms, Langkah = 390
Percobaan #403: Waktu = 21 ms, Langkah = 415
Percobaan #404: Waktu = 23 ms, Langkah = 412
Percobaan #405: Waktu = 22 ms, Langkah = 440
Percobaan #406: Waktu = 21 ms, Langkah = 414
Percobaan #407: Waktu = 21 ms, Langkah = 384
Percobaan #408: Waktu = 25 ms, Langkah = 375
Percobaan #409: Waktu = 24 ms, Langkah = 411
Percobaan #410: Waktu = 25 ms, Langkah = 410
Percobaan #411: Waktu = 22 ms, Langkah = 422
Percobaan #412: Waktu = 25 ms, Langkah = 481
Percobaan #413: Waktu = 21 ms, Langkah = 416
Percobaan #414: Waktu = 27 ms, Langkah = 374
Percobaan #415: Waktu = 48 ms, Langkah = 418
Percobaan #416: Waktu = 18 ms, Langkah = 349
Percobaan #417: Waktu = 21 ms, Langkah = 403
Percobaan #418: Waktu = 23 ms, Langkah = 381
Percobaan #419: Waktu = 24 ms, Langkah = 406
Percobaan #420: Waktu = 28 ms, Langkah = 448
Percobaan #421: Waktu = 23 ms, Langkah = 377
Percobaan #422: Waktu = 24 ms, Langkah = 443
Percobaan #423: Waktu = 25 ms, Langkah = 399
Percobaan #424: Waktu = 21 ms, Langkah = 373
Percobaan #425: Waktu = 21 ms, Langkah = 401
Percobaan #426: Waktu = 24 ms, Langkah = 433
Percobaan #427: Waktu = 17 ms, Langkah = 359
Percobaan #428: Waktu = 18 ms, Langkah = 358
Percobaan #429: Waktu = 21 ms, Langkah = 384
Percobaan #430: Waktu = 20 ms, Langkah = 400
Percobaan #431: Waktu = 18 ms, Langkah = 369
Percobaan #432: Waktu = 21 ms, Langkah = 398
Percobaan #433: Waktu = 20 ms, Langkah = 378
Percobaan #434: Waktu = 24 ms, Langkah = 414
Percobaan #435: Waktu = 21 ms, Langkah = 396
Percobaan #436: Waktu = 19 ms, Langkah = 391
Percobaan #437: Waktu = 27 ms, Langkah = 378
Percobaan #438: Waktu = 22 ms, Langkah = 409
Percobaan #439: Waktu = 22 ms, Langkah = 437
Percobaan #440: Waktu = 23 ms, Langkah = 410
Percobaan #441: Waktu = 27 ms, Langkah = 415
Percobaan #442: Waktu = 24 ms, Langkah = 406
Percobaan #443: Waktu = 21 ms, Langkah = 365
Percobaan #444: Waktu = 21 ms, Langkah = 406
Percobaan #445: Waktu = 23 ms, Langkah = 413
Percobaan #446: Waktu = 21 ms, Langkah = 398
Percobaan #447: Waktu = 20 ms, Langkah = 401
Percobaan #448: Waktu = 26 ms, Langkah = 407
Percobaan #449: Waktu = 23 ms, Langkah = 388
Percobaan #450: Waktu = 20 ms, Langkah = 379
Percobaan #451: Waktu = 20 ms, Langkah = 392
Percobaan #452: Waktu = 24 ms, Langkah = 379
Percobaan #453: Waktu = 19 ms, Langkah = 352
Percobaan #454: Waktu = 29 ms, Langkah = 442
Percobaan #455: Waktu = 25 ms, Langkah = 436
Percobaan #456: Waktu = 22 ms, Langkah = 409
Percobaan #457: Waktu = 23 ms, Langkah = 438
Percobaan #458: Waktu = 23 ms, Langkah = 384
Percobaan #459: Waktu = 22 ms, Langkah = 411
Percobaan #460: Waktu = 21 ms, Langkah = 386
Percobaan #461: Waktu = 23 ms, Langkah = 348
Percobaan #462: Waktu = 22 ms, Langkah = 419
Percobaan #463: Waktu = 22 ms, Langkah = 425
Percobaan #464: Waktu = 22 ms, Langkah = 423
Percobaan #465: Waktu = 27 ms, Langkah = 424
Percobaan #466: Waktu = 21 ms, Langkah = 425
Percobaan #467: Waktu = 22 ms, Langkah = 397
Percobaan #468: Waktu = 20 ms, Langkah = 383
Percobaan #469: Waktu = 19 ms, Langkah = 366
Percobaan #470: Waktu = 20 ms, Langkah = 420
Percobaan #471: Waktu = 22 ms, Langkah = 393
Percobaan #472: Waktu = 22 ms, Langkah = 370
Percobaan #473: Waktu = 21 ms, Langkah = 386
Percobaan #474: Waktu = 22 ms, Langkah = 387
Percobaan #475: Waktu = 24 ms, Langkah = 381
Percobaan #476: Waktu = 21 ms, Langkah = 378
Percobaan #477: Waktu = 22 ms, Langkah = 417
Percobaan #478: Waktu = 29 ms, Langkah = 374
Percobaan #479: Waktu = 19 ms, Langkah = 386
Percobaan #480: Waktu = 21 ms, Langkah = 397
Percobaan #481: Waktu = 22 ms, Langkah = 398
Percobaan #482: Waktu = 21 ms, Langkah = 407
Percobaan #483: Waktu = 22 ms, Langkah = 409
Percobaan #484: Waktu = 20 ms, Langkah = 379
Percobaan #485: Waktu = 29 ms, Langkah = 404
Percobaan #486: Waktu = 21 ms, Langkah = 417
Percobaan #487: Waktu = 19 ms, Langkah = 380
Percobaan #488: Waktu = 20 ms, Langkah = 359
Percobaan #489: Waktu = 30 ms, Langkah = 398
Percobaan #490: Waktu = 25 ms, Langkah = 429
Percobaan #491: Waktu = 23 ms, Langkah = 398
Percobaan #492: Waktu = 31 ms, Langkah = 387
Percobaan #493: Waktu = 21 ms, Langkah = 386
Percobaan #494: Waktu = 21 ms, Langkah = 398
Percobaan #495: Waktu = 20 ms, Langkah = 397
Percobaan #496: Waktu = 21 ms, Langkah = 389
Percobaan #497: Waktu = 25 ms, Langkah = 443
Percobaan #498: Waktu = 20 ms, Langkah = 399
Percobaan #499: Waktu = 23 ms, Langkah = 362
Percobaan #500: Waktu = 33 ms, Langkah = 420
Percobaan #501: Waktu = 38 ms, Langkah = 392
Percobaan #502: Waktu = 25 ms, Langkah = 356
Percobaan #503: Waktu = 28 ms, Langkah = 384
Percobaan #504: Waktu = 21 ms, Langkah = 334
Percobaan #505: Waktu = 20 ms, Langkah = 387
Percobaan #506: Waktu = 24 ms, Langkah = 378
Percobaan #507: Waktu = 27 ms, Langkah = 413
Percobaan #508: Waktu = 25 ms, Langkah = 391
