--- Hasil Analisis Kinerja Solver ---

Konfigurasi      : 2.txt (20x20, 60 bom)
Solver Digunakan : Hybrid (Greedy + CSP)
Jumlah Percobaan : 1000

--- Ringkasan Statistik ---
Jumlah Keberhasilan: 677 (67.70%)
Jumlah Kegagalan   : 323
Rata-rata Waktu    : 5.45 ms (untuk percobaan yang berhasil)
Rata-rata Langkah  : 177.00 langkah (untuk percobaan yang berhasil)

--- Rincian Percobaan yang Berhasil ---
Percobaan #257: Waktu = 6 ms, Langkah = 186
Percobaan #258: Waktu = 6 ms, Langkah = 166
Percobaan #259: Waktu = 5 ms, Langkah = 174
Percobaan #260: Waktu = 5 ms, Langkah = 164
Percobaan #261: Waktu = 4 ms, Langkah = 157
Percobaan #262: Waktu = 5 ms, Langkah = 158
Percobaan #263: Waktu = 5 ms, Langkah = 172
Percobaan #264: Waktu = 5 ms, Langkah = 165
Percobaan #265: Waktu = 5 ms, Langkah = 192
Percobaan #266: Waktu = 6 ms, Langkah = 202
Percobaan #267: Waktu = 5 ms, Langkah = 161
Percobaan #268: Waktu = 4 ms, Langkah = 154
Percobaan #269: Waktu = 5 ms, Langkah = 188
Percobaan #270: Waktu = 5 ms, Langkah = 174
Percobaan #271: Waktu = 5 ms, Langkah = 189
Percobaan #272: Waktu = 5 ms, Langkah = 159
Percobaan #273: Waktu = 7 ms, Langkah = 202
Percobaan #274: Waktu = 8 ms, Langkah = 191
Percobaan #275: Waktu = 6 ms, Langkah = 173
Percobaan #276: Waktu = 5 ms, Langkah = 197
Percobaan #277: Waktu = 5 ms, Langkah = 171
Percobaan #278: Waktu = 7 ms, Langkah = 155
Percobaan #279: Waktu = 7 ms, Langkah = 175
Percobaan #280: Waktu = 7 ms, Langkah = 189
Percobaan #281: Waktu = 5 ms, Langkah = 182
Percobaan #282: Waktu = 4 ms, Langkah = 171
Percobaan #283: Waktu = 7 ms, Langkah = 188
Percobaan #284: Waktu = 6 ms, Langkah = 194
Percobaan #285: Waktu = 5 ms, Langkah = 158
Percobaan #286: Waktu = 5 ms, Langkah = 152
Percobaan #287: Waktu = 6 ms, Langkah = 171
Percobaan #288: Waktu = 6 ms, Langkah = 184
Percobaan #289: Waktu = 6 ms, Langkah = 173
Percobaan #290: Waktu = 7 ms, Langkah = 181
Percobaan #291: Waktu = 5 ms, Langkah = 188
Percobaan #292: Waktu = 10 ms, Langkah = 191
Percobaan #293: Waktu = 5 ms, Langkah = 178
Percobaan #294: Waktu = 5 ms, Langkah = 165
Percobaan #295: Waktu = 4 ms, Langkah = 171
Percobaan #296: Waktu = 4 ms, Langkah = 141
Percobaan #297: Waktu = 5 ms, Langkah = 184
Percobaan #298: Waktu = 4 ms, Langkah = 167
Percobaan #299: Waktu = 5 ms, Langkah = 195
Percobaan #300: Waktu = 6 ms, Langkah = 194
Percobaan #301: Waktu = 5 ms, Langkah = 190
Percobaan #302: Waktu = 7 ms, Langkah = 185
Percobaan #303: Waktu = 4 ms, Langkah = 162
Percobaan #304: Waktu = 4 ms, Langkah = 153
Percobaan #305: Waktu = 4 ms, Langkah = 169
Percobaan #306: Waktu = 5 ms, Langkah = 201
Percobaan #307: Waktu = 5 ms, Langkah = 158
Percobaan #308: Waktu = 4 ms, Langkah = 174
Percobaan #309: Waktu = 5 ms, Langkah = 179
Percobaan #310: Waktu = 4 ms, Langkah = 148
Percobaan #311: Waktu = 4 ms, Langkah = 145
Percobaan #312: Waktu = 5 ms, Langkah = 179
Percobaan #313: Waktu = 4 ms, Langkah = 172
Percobaan #314: Waktu = 4 ms, Langkah = 136
Percobaan #315: Waktu = 7 ms, Langkah = 211
Percobaan #316: Waktu = 6 ms, Langkah = 157
Percobaan #317: Waktu = 5 ms, Langkah = 180
Percobaan #318: Waktu = 4 ms, Langkah = 182
Percobaan #319: Waktu = 5 ms, Langkah = 188
Percobaan #320: Waktu = 6 ms, Langkah = 197
Percobaan #321: Waktu = 4 ms, Langkah = 167
Percobaan #322: Waktu = 4 ms, Langkah = 172
Percobaan #323: Waktu = 5 ms, Langkah = 194
Percobaan #324: Waktu = 4 ms, Langkah = 174
Percobaan #325: Waktu = 4 ms, Langkah = 140
Percobaan #326: Waktu = 5 ms, Langkah = 173
Percobaan #327: Waktu = 4 ms, Langkah = 156
Percobaan #328: Waktu = 5 ms, Langkah = 184
Percobaan #329: Waktu = 5 ms, Langkah = 175
Percobaan #330: Waktu = 5 ms, Langkah = 179
Percobaan #331: Waktu = 6 ms, Langkah = 185
Percobaan #332: Waktu = 4 ms, Langkah = 165
Percobaan #333: Waktu = 5 ms, Langkah = 189
Percobaan #334: Waktu = 4 ms, Langkah = 149
Percobaan #335: Waktu = 4 ms, Langkah = 151
Percobaan #336: Waktu = 5 ms, Langkah = 195
Percobaan #337: Waktu = 5 ms, Langkah = 180
Percobaan #338: Waktu = 4 ms, Langkah = 178
Percobaan #339: Waktu = 4 ms, Langkah = 171
Percobaan #340: Waktu = 4 ms, Langkah = 172
Percobaan #341: Waktu = 5 ms, Langkah = 184
Percobaan #342: Waktu = 5 ms, Langkah = 201
Percobaan #343: Waktu = 4 ms, Langkah = 173
Percobaan #344: Waktu = 5 ms, Langkah = 214
Percobaan #345: Waktu = 5 ms, Langkah = 171
Percobaan #346: Waktu = 4 ms, Langkah = 165
Percobaan #347: Waktu = 5 ms, Langkah = 156
Percobaan #348: Waktu = 4 ms, Langkah = 185
Percobaan #349: Waktu = 4 ms, Langkah = 162
Percobaan #350: Waktu = 4 ms, Langkah = 170
Percobaan #351: Waktu = 5 ms, Langkah = 215
Percobaan #352: Waktu = 5 ms, Langkah = 179
Percobaan #353: Waktu = 8 ms, Langkah = 198
Percobaan #354: Waktu = 5 ms, Langkah = 164
Percobaan #355: Waktu = 6 ms, Langkah = 172
Percobaan #356: Waktu = 8 ms, Langkah = 190
Percobaan #357: Waktu = 7 ms, Langkah = 186
Percobaan #358: Waktu = 8 ms, Langkah = 176
Percobaan #359: Waktu = 8 ms, Langkah = 163
Percobaan #360: Waktu = 8 ms, Langkah = 190
Percobaan #361: Waktu = 5 ms, Langkah = 176
Percobaan #362: Waktu = 5 ms, Langkah = 188
Percobaan #363: Waktu = 5 ms, Langkah = 153
Percobaan #364: Waktu = 6 ms, Langkah = 175
Percobaan #365: Waktu = 6 ms, Langkah = 181
Percobaan #366: Waktu = 6 ms, Langkah = 192
Percobaan #367: Waktu = 7 ms, Langkah = 191
Percobaan #368: Waktu = 5 ms, Langkah = 179
Percobaan #369: Waktu = 5 ms, Langkah = 176
Percobaan #370: Waktu = 6 ms, Langkah = 181
Percobaan #371: Waktu = 6 ms, Langkah = 192
Percobaan #372: Waktu = 5 ms, Langkah = 144
Percobaan #373: Waktu = 6 ms, Langkah = 169
Percobaan #374: Waktu = 7 ms, Langkah = 176
Percobaan #375: Waktu = 5 ms, Langkah = 165
Percobaan #376: Waktu = 7 ms, Langkah = 206
Percobaan #377: Waktu = 6 ms, Langkah = 196
Percobaan #378: Waktu = 6 ms, Langkah = 192
Percobaan #379: Waktu = 6 ms, Langkah = 192
Percobaan #380: Waktu = 7 ms, Langkah = 189
Percobaan #381: Waktu = 6 ms, Langkah = 176
Percobaan #382: Waktu = 6 ms, Langkah = 177
Percobaan #383: Waktu = 6 ms, Langkah = 184
Percobaan #384: Waktu = 7 ms, Langkah = 208
Percobaan #385: Waktu = 7 ms, Langkah = 182
Percobaan #386: Waktu = 8 ms, Langkah = 189
Percobaan #387: Waktu = 6 ms, Langkah = 200
Percobaan #388: Waktu = 6 ms, Langkah = 196
Percobaan #389: Waktu = 6 ms, Langkah = 178
Percobaan #390: Waktu = 6 ms, Langkah = 195
Percobaan #391: Waktu = 6 ms, Langkah = 195
Percobaan #392: Waktu = 5 ms, Langkah = 160
Percobaan #393: Waktu = 7 ms, Langkah = 205
Percobaan #394: Waktu = 6 ms, Langkah = 171
Percobaan #395: Waktu = 7 ms, Langkah = 182
Percobaan #396: Waktu = 7 ms, Langkah = 180
Percobaan #397: Waktu = 6 ms, Langkah = 190
Percobaan #398: Waktu = 6 ms, Langkah = 190
Percobaan #399: Waktu = 6 ms, Langkah = 181
Percobaan #400: Waktu = 5 ms, Langkah = 182
Percobaan #401: Waktu = 5 ms, Langkah = 185
Percobaan #402: Waktu = 7 ms, Langkah = 221
Percobaan #403: Waktu = 5 ms, Langkah = 179
Percobaan #404: Waktu = 5 ms, Langkah = 172
Percobaan #405: Waktu = 7 ms, Langkah = 183
Percobaan #406: Waktu = 5 ms, Langkah = 183
Percobaan #407: Waktu = 4 ms, Langkah = 151
Percobaan #408: Waktu = 5 ms, Langkah = 187
Percobaan #409: Waktu = 5 ms, Langkah = 173
Percobaan #410: Waktu = 7 ms, Langkah = 188
Percobaan #411: Waktu = 5 ms, Langkah = 152
Percobaan #412: Waktu = 5 ms, Langkah = 167
Percobaan #413: Waktu = 5 ms, Langkah = 188
Percobaan #414: Waktu = 5 ms, Langkah = 164
Percobaan #415: Waktu = 6 ms, Langkah = 218
Percobaan #416: Waktu = 4 ms, Langkah = 160
Percobaan #417: Waktu = 5 ms, Langkah = 186
Percobaan #418: Waktu = 5 ms, Langkah = 190
Percobaan #419: Waktu = 6 ms, Langkah = 197
Percobaan #420: Waktu = 5 ms, Langkah = 183
Percobaan #421: Waktu = 6 ms, Langkah = 205
Percobaan #422: Waktu = 4 ms, Langkah = 140
Percobaan #423: Waktu = 5 ms, Langkah = 185
Percobaan #424: Waktu = 5 ms, Langkah = 172
Percobaan #425: Waktu = 4 ms, Langkah = 164
Percobaan #426: Waktu = 4 ms, Langkah = 151
Percobaan #427: Waktu = 5 ms, Langkah = 177
Percobaan #428: Waktu = 4 ms, Langkah = 162
Percobaan #429: Waktu = 4 ms, Langkah = 144
Percobaan #430: Waktu = 5 ms, Langkah = 184
Percobaan #431: Waktu = 5 ms, Langkah = 165
Percobaan #432: Waktu = 4 ms, Langkah = 171
Percobaan #433: Waktu = 5 ms, Langkah = 198
Percobaan #434: Waktu = 5 ms, Langkah = 170
Percobaan #435: Waktu = 5 ms, Langkah = 153
Percobaan #436: Waktu = 8 ms, Langkah = 221
Percobaan #437: Waktu = 5 ms, Langkah = 150
Percobaan #438: Waktu = 5 ms, Langkah = 187
Percobaan #439: Waktu = 4 ms, Langkah = 178
Percobaan #440: Waktu = 5 ms, Langkah = 195
Percobaan #441: Waktu = 5 ms, Langkah = 170
Percobaan #442: Waktu = 5 ms, Langkah = 178
Percobaan #443: Waktu = 4 ms, Langkah = 158
Percobaan #444: Waktu = 6 ms, Langkah = 190
Percobaan #445: Waktu = 7 ms, Langkah = 220
Percobaan #446: Waktu = 4 ms, Langkah = 174
Percobaan #447: Waktu = 4 ms, Langkah = 184
Percobaan #448: Waktu = 5 ms, Langkah = 169
