--- Hasil Analisis Kinerja Solver ---

Konfigurasi      : 3.txt (30x30, 135 bom)
Solver Digunakan : Hybrid (Greedy + CSP)
Jumlah Percobaan : 1000

--- Ringkasan Statistik ---
Jumlah Keberhasilan: 687 (68.70%)
Jumlah Kegagalan   : 313
Rata-rata Waktu    : 28.11 ms (untuk percobaan yang berhasil)
Rata-rata Langkah  : 401.87 langkah (untuk percobaan yang berhasil)

--- Rincian Percobaan yang Berhasil ---
Percobaan #326: Waktu = 31 ms, Langkah = 424
Percobaan #327: Waktu = 37 ms, Langkah = 427
Percobaan #328: Waktu = 41 ms, Langkah = 396
Percobaan #329: Waktu = 45 ms, Langkah = 427
Percobaan #330: Waktu = 36 ms, Langkah = 428
Percobaan #331: Waktu = 40 ms, Langkah = 421
Percobaan #332: Waktu = 30 ms, Langkah = 365
Percobaan #333: Waktu = 30 ms, Langkah = 382
Percobaan #334: Waktu = 28 ms, Langkah = 398
Percobaan #335: Waktu = 31 ms, Langkah = 390
Percobaan #336: Waktu = 27 ms, Langkah = 368
Percobaan #337: Waktu = 26 ms, Langkah = 354
Percobaan #338: Waktu = 33 ms, Langkah = 399
Percobaan #339: Waktu = 31 ms, Langkah = 429
Percobaan #340: Waktu = 26 ms, Langkah = 383
Percobaan #341: Waktu = 30 ms, Langkah = 417
Percobaan #342: Waktu = 26 ms, Langkah = 420
Percobaan #343: Waktu = 25 ms, Langkah = 372
Percobaan #344: Waktu = 26 ms, Langkah = 401
Percobaan #345: Waktu = 28 ms, Langkah = 385
Percobaan #346: Waktu = 30 ms, Langkah = 425
Percobaan #347: Waktu = 25 ms, Langkah = 395
Percobaan #348: Waktu = 32 ms, Langkah = 463
Percobaan #349: Waktu = 29 ms, Langkah = 440
Percobaan #350: Waktu = 26 ms, Langkah = 383
Percobaan #351: Waktu = 30 ms, Langkah = 442
Percobaan #352: Waktu = 31 ms, Langkah = 444
Percobaan #353: Waktu = 24 ms, Langkah = 370
Percobaan #354: Waktu = 34 ms, Langkah = 372
Percobaan #355: Waktu = 25 ms, Langkah = 365
Percobaan #356: Waktu = 25 ms, Langkah = 362
Percobaan #357: Waktu = 33 ms, Langkah = 407
Percobaan #358: Waktu = 24 ms, Langkah = 376
Percobaan #359: Waktu = 28 ms, Langkah = 412
Percobaan #360: Waktu = 24 ms, Langkah = 370
Percobaan #361: Waktu = 25 ms, Langkah = 385
Percobaan #362: Waktu = 27 ms, Langkah = 404
Percobaan #363: Waktu = 27 ms, Langkah = 431
Percobaan #364: Waktu = 27 ms, Langkah = 404
Percobaan #365: Waktu = 27 ms, Langkah = 401
Percobaan #366: Waktu = 28 ms, Langkah = 421
Percobaan #367: Waktu = 24 ms, Langkah = 387
Percobaan #368: Waktu = 27 ms, Langkah = 383
Percobaan #369: Waktu = 27 ms, Langkah = 418
Percobaan #370: Waktu = 23 ms, Langkah = 374
Percobaan #371: Waktu = 28 ms, Langkah = 429
Percobaan #372: Waktu = 22 ms, Langkah = 358
Percobaan #373: Waktu = 25 ms, Langkah = 391
